time,altitude,velocityX,velocityY,altitude_cmd,velocityX_cmd,velocityY_cmd,throttle_cmd
6.413992643356323,1.1796875,-2.4,3.4,1.5,0.0,0.0,8.0078125
6.914063930511475,1.1201171875,-1.6,0.9,1.5,0.0,0.0,9.4970703125
7.41552472114563,1.0498046875,-0.8,0.3,1.5,0.0,0.0,11.2548828125
7.9162092208862305,1.0361328125,0.9,-1.0,1.5,0.0,0.0,11.5966796875
8.417312383651733,1.0732421875,3.4,-0.0,1.5,0.0,0.0,10.6689453125
8.922263622283936,1.0732421875,1.9,-0.5,1.5,0.0,0.0,10.6689453125
9.411387205123901,1.044921875,0.8,-1.3,1.5,0.0,0.0,11.376953125
9.910790920257568,1.1123046875,0.1,2.7,1.5,0.0,0.0,9.6923828125
10.41481328010559,1.1318359375,0.3,1.7,1.5,0.0,0.0,9.2041015625
10.41481328010559,1.1572265625,0.3,1.7,1.5,0.0,0.0,8.5693359375
11.415533304214478,1.1572265625,-1.0,0.4,1.5,0.0,0.0,8.5693359375
11.92058801651001,1.181640625,-0.2,-1.2,1.5,0.0,0.0,7.958984375
12.42439603805542,1.1826171875,-0.2,0.5,1.5,0.0,0.0,7.9345703125
12.912695169448853,1.1728515625,2.2,1.2,1.5,0.0,0.0,8.1787109375
13.415749311447144,1.1728515625,1.9,-0.2,1.5,0.0,0.0,8.1787109375
13.916803359985352,1.2216796875,0.0,-0.4,1.5,0.0,0.0,6.9580078125
14.4213707447052,1.203125,-1.8,0.5,1.5,0.0,0.0,7.421875
14.4213707447052,1.14453125,-1.8,0.5,1.5,0.0,0.0,8.88671875
15.429966926574707,1.1416015625,-0.2,-0.4,1.5,0.0,0.0,8.9599609375
15.918097496032715,1.1474609375,-1.0,0.5,1.5,0.0,0.0,8.8134765625
16.42207431793213,1.125,0.5,0.2,1.5,0.0,0.0,9.375
16.924548864364624,1.0556640625,1.7,0.5,1.5,0.0,0.0,11.1083984375
17.428789854049683,1.0556640625,1.1,0.6,1.5,0.0,0.0,11.1083984375
17.927477836608887,1.1611328125,2.8,0.3,1.5,0.0,0.0,8.4716796875
17.927477836608887,1.1796875,2.8,0.3,1.5,0.0,0.0,8.0078125
18.929765701293945,1.1796875,-1.0,0.6,1.5,0.0,0.0,8.0078125
19.43339967727661,1.1845703125,-1.7,-0.0,1.5,0.0,0.0,7.8857421875
19.91845202445984,1.232421875,-0.4,-0.2,1.5,0.0,0.0,6.689453125
20.419506311416626,1.234375,-0.7,0.5,1.5,0.0,0.0,6.640625
20.93156147003174,1.296875,0.4,1.2,1.5,0.0,0.0,5.078125
21.43103575706482,1.296875,1.4,1.5,1.5,0.0,0.0,5.078125
21.9302659034729,1.4033203125,0.4,-0.0,1.5,0.0,0.0,2.4169921875
22.43272352218628,1.4033203125,0.0,0.3,1.5,0.0,0.0,2.4169921875
22.936038732528687,1.4462890625,-1.5,0.2,1.5,0.0,0.0,1.3427734375
23.43236017227173,1.4521484375,-1.1,0.3,1.5,0.0,0.0,1.1962890625
23.43236017227173,1.4521484375,-1.1,0.3,1.5,0.0,0.0,1.1962890625
23.43236017227173,1.4521484375,-1.1,0.3,1.5,0.0,0.0,1.1962890625
24.933413982391357,1.595703125,1.5,-0.0,1.5,0.0,0.0,-2.392578125
25.43746852874756,1.564453125,-3.0,1.2,1.5,0.0,0.0,-1.611328125
25.926362991333008,1.6142578125,-0.8,-0.1,1.5,0.0,0.0,-2.8564453125
26.427245140075684,1.6005859375,0.1,0.2,1.5,0.0,0.0,-2.5146484375
26.929641723632812,1.6005859375,-1.7,-0.8,1.5,0.0,0.0,-2.5146484375
27.43477988243103,1.6298828125,0.1,0.1,1.5,0.0,0.0,-3.2470703125
27.938674926757812,1.7255859375,1.5,-0.1,1.5,0.0,0.0,-5.6396484375
27.938674926757812,1.8115234375,1.5,-0.1,1.5,0.0,0.0,-7.7880859375
28.934425592422485,1.8583984375,1.6,-0.7,1.5,0.0,0.0,-8.9599609375
29.436480045318604,1.8740234375,-4.2,-0.5,1.5,0.0,0.0,-9.3505859375
29.939534187316895,1.8740234375,0.1,-1.8,1.5,0.0,0.0,-9.3505859375
30.444588661193848,1.8505859375,-0.2,0.1,1.5,0.0,0.0,-8.7646484375
30.933747053146362,1.8994140625,-0.4,1.5,1.5,0.0,0.0,-9.9853515625
31.436869382858276,1.8857421875,1.5,1.0,1.5,0.0,0.0,-9.6435546875
31.93975281715393,1.9287109375,0.6,-1.6,1.5,0.0,0.0,-10.7177734375
32.44180417060852,1.7822265625,0.3,-0.6,1.5,0.0,0.0,-7.0556640625
32.44180417060852,1.7958984375,0.3,-0.6,1.5,0.0,0.0,-7.3974609375
33.44591236114502,1.7958984375,0.6,3.1,1.5,0.0,0.0,-7.3974609375
33.9453911781311,1.7958984375,1.0,2.4,1.5,0.0,0.0,-7.3974609375
33.9453911781311,1.7958984375,1.0,2.4,1.5,0.0,0.0,-7.3974609375
34.94028067588806,1.9072265625,0.4,-1.9,1.5,0.0,0.0,-10.1806640625
35.44254803657532,1.9033203125,-0.4,0.1,1.5,0.0,0.0,-10.0830078125
35.44254803657532,1.9462890625,-0.4,0.1,1.5,0.0,0.0,-11.1572265625
36.447325468063354,1.9853515625,-0.2,2.8,1.5,0.0,0.0,-12.1337890625
36.94776177406311,1.9853515625,1.7,-0.0,1.5,0.0,0.0,-12.1337890625
37.43834352493286,1.9755859375,1.1,0.1,1.5,0.0,0.0,-11.8896484375
37.43834352493286,2.0283203125,1.1,0.1,1.5,0.0,0.0,-13.2080078125
37.43834352493286,2.0283203125,1.1,0.1,1.5,0.0,0.0,-13.2080078125
38.94292593002319,2.0126953125,0.6,-0.0,1.5,0.0,0.0,-12.8173828125
39.44655990600586,2.0126953125,1.5,-0.0,1.5,0.0,0.0,-12.8173828125
39.44655990600586,2.0126953125,1.5,-0.0,1.5,0.0,0.0,-12.8173828125
40.453243255615234,2.2216796875,-2.4,-0.1,1.5,0.0,0.0,-18.0419921875
40.950722217559814,2.19921875,-2.1,2.6,1.5,0.0,0.0,-17.48046875
41.450509786605835,2.0927734375,-1.1,0.3,1.5,0.0,0.0,-14.8193359375
41.95083022117615,2.15234375,-1.1,1.7,1.5,0.0,0.0,-16.30859375
42.4507691860199,2.2451171875,-0.2,1.2,1.5,0.0,0.0,-18.6279296875
42.95493841171265,2.2451171875,0.3,0.6,1.5,0.0,0.0,-18.6279296875
43.45341229438782,2.294921875,-0.5,0.5,1.5,0.0,0.0,-19.873046875
43.95246624946594,2.2587890625,1.4,3.6,1.5,0.0,0.0,-18.9697265625
44.4543993473053,2.3671875,1.0,5.3,1.5,0.0,0.0,-21.6796875
