time,altitude,velocityX,velocityY,altitude_cmd,velocityX_cmd,velocityY_cmd,throttle_cmd
7.631526231765747,0.89453125,-0.8,-1.0,1.5,0.0,0.0,0.0
8.135550022125244,0.7119140625,-0.8,-0.0,1.5,0.0,0.0,0.0
8.639710187911987,0.7119140625,0.8,-0.7,1.5,0.0,0.0,0.0
9.126527309417725,0.6259765625,0.9,-0.5,1.5,0.0,0.0,0.0
9.632710695266724,0.6318359375,0.6,-0.3,1.5,0.0,0.0,0.0
10.133184671401978,0.623046875,-2.1,0.5,1.5,0.0,0.0,0.0
10.6372389793396,0.603515625,-1.1,-0.0,1.5,0.0,0.0,0.0
11.140289068222046,0.5556640625,0.6,-0.0,1.5,0.0,0.0,0.0
11.640004873275757,0.5986328125,0.9,-1.1,1.5,0.0,0.0,0.0
12.139332056045532,0.5986328125,0.8,0.3,1.5,0.0,0.0,0.0
12.139332056045532,0.5986328125,0.8,0.3,1.5,0.0,0.0,0.0
13.137088775634766,0.4208984375,-0.7,0.1,1.5,0.0,0.0,0.0
13.641615390777588,0.484375,-1.7,-0.0,1.5,0.0,0.0,0.0
14.13461422920227,0.4326171875,-1.9,0.9,1.5,0.0,0.0,0.0
14.640908002853394,0.4755859375,-1.3,2.4,1.5,0.0,0.0,0.0
15.13262414932251,0.541015625,0.5,-0.0,1.5,0.0,0.0,0.0
15.638776540756226,0.517578125,4.1,-0.3,1.5,0.0,0.0,0.0
16.145830392837524,0.5712890625,0.2,-0.0,1.5,0.0,0.0,0.0
16.636550426483154,0.4521484375,-0.1,0.1,1.5,0.0,0.0,0.0
17.141037702560425,0.4375,-1.3,0.6,1.5,0.0,0.0,0.0
17.63516926765442,0.3271484375,-1.4,0.9,1.5,0.0,0.0,0.0
18.139044046401978,0.2353515625,-0.4,0.4,1.5,0.0,0.0,0.0
18.644678354263306,0.1630859375,1.0,0.8,1.5,0.0,0.0,0.0
19.149521350860596,0.0556640625,0.4,-0.7,1.5,0.0,0.0,0.0
19.63943123817444,-0.0205078125,0.2,-0.6,1.5,0.0,0.0,0.0
20.147557258605957,-0.060546875,-1.0,0.6,1.5,0.0,0.0,0.0
20.63889193534851,-0.0029296875,-0.5,0.4,1.5,0.0,0.0,0.0
21.140702486038208,-0.0576171875,0.3,0.7,1.5,0.0,0.0,0.0
21.64442014694214,-0.1318359375,0.5,-0.4,1.5,0.0,0.0,0.0
22.14747405052185,-0.15234375,1.5,-0.8,1.5,0.0,0.0,0.0
22.63910675048828,-0.1962890625,1.7,-1.5,1.5,0.0,0.0,0.0
23.142160892486572,-0.1337890625,-0.5,-0.2,1.5,0.0,0.0,0.0
23.646225214004517,-0.1337890625,-3.8,0.4,1.5,0.0,0.0,0.0
24.15126919746399,-0.005859375,-0.9,0.8,1.5,0.0,0.0,0.0
24.643317699432373,-0.005859375,-0.1,-0.2,1.5,0.0,0.0,0.0
25.149223804473877,0.3173828125,1.7,0.7,1.5,0.0,0.0,0.0
25.65534996986389,0.4365234375,-1.7,-3.9,1.5,0.0,0.0,0.0
26.143404960632324,0.361328125,0.0,-1.3,1.5,0.0,0.0,0.0
26.648824214935303,0.361328125,1.2,-1.6,1.5,0.0,0.0,0.0
27.154590845108032,0.2373046875,1.3,-0.7,1.5,0.0,0.0,0.0
27.646550178527832,0.123046875,-0.8,0.5,1.5,0.0,0.0,0.0
28.152698278427124,0.123046875,-0.8,1.1,1.5,0.0,0.0,0.0
28.656697988510132,0.2431640625,-0.5,0.7,1.5,0.0,0.0,0.0
29.149203300476074,0.3994140625,-0.9,1.1,1.5,0.0,0.0,0.0
29.149203300476074,0.3994140625,-0.9,1.1,1.5,0.0,0.0,0.0
30.14494037628174,0.6884765625,0.3,0.4,1.5,0.0,0.0,0.0
30.65896701812744,0.6884765625,2.2,-0.3,1.5,0.0,0.0,0.0
30.65896701812744,1.1025390625,2.2,-0.3,1.5,0.0,0.0,0.0
31.64751172065735,0.8212890625,2.1,-0.5,1.5,0.0,0.0,0.0
32.14850091934204,0.5595703125,1.7,1.8,1.5,0.0,0.0,0.0
32.65149188041687,0.5595703125,-0.8,1.1,1.5,0.0,0.0,0.0
33.15265464782715,0.3095703125,-0.8,0.3,1.5,0.0,0.0,0.0
33.65141224861145,0.3095703125,-0.7,-0.7,1.5,0.0,0.0,0.0
