time,altitude,velocityX,velocityY,altitude_cmd,velocityX_cmd,velocityY_cmd,throttle_cmd
8.270411491394043,0.724609375,-0.7,0.3,1.5,0.0,0.0,0.0
8.769742727279663,0.7431640625,0.0,-0.1,1.5,0.0,0.0,0.0
9.271790742874146,0.666015625,1.3,-4.0,1.5,0.0,0.0,0.0
9.769747734069824,0.56640625,0.6,-0.8,1.5,0.0,0.0,0.0
10.268646001815796,0.6142578125,0.6,-0.5,1.5,0.0,0.0,0.0
10.78168272972107,0.6455078125,-3.2,2.4,1.5,0.0,0.0,0.0
11.268832683563232,0.6455078125,0.3,-0.0,1.5,0.0,0.0,0.0
11.268832683563232,0.6435546875,0.3,-0.0,1.5,0.0,0.0,0.0
12.275485277175903,0.60546875,-0.1,-2.1,1.5,0.0,0.0,0.0
12.275485277175903,0.638671875,-0.1,-2.1,1.5,0.0,0.0,0.0
12.275485277175903,0.671875,-0.1,-2.1,1.5,0.0,0.0,0.0
12.275485277175903,0.69921875,-0.1,-2.1,1.5,0.0,0.0,0.0
14.278704166412354,0.7763671875,-0.6,1.1,1.5,0.0,0.0,0.0
14.278704166412354,0.796875,-0.6,1.1,1.5,0.0,0.0,0.0
15.274911642074585,0.830078125,-0.5,-1.4,1.5,0.0,0.0,0.0
15.772972822189331,0.8994140625,-0.2,-0.0,1.5,0.0,0.0,0.0
16.277477264404297,0.91015625,0.3,1.9,1.5,0.0,0.0,0.0
16.78049325942993,0.91015625,0.2,-0.4,1.5,0.0,0.0,0.0
16.78049325942993,0.83984375,0.2,-0.4,1.5,0.0,0.0,0.0
17.774848699569702,0.783203125,0.5,0.3,1.5,0.0,0.0,0.0
18.281912565231323,0.7578125,0.0,0.2,1.5,0.0,0.0,0.0
18.786128044128418,0.71875,-0.3,-0.8,1.5,0.0,0.0,0.0
19.278019905090332,0.646484375,0.0,0.3,1.5,0.0,0.0,0.0
19.781604051589966,0.61328125,0.9,-0.0,1.5,0.0,0.0,0.0
20.286718130111694,0.623046875,0.7,-0.4,1.5,0.0,0.0,0.0
20.790762901306152,0.623046875,-1.6,-0.0,1.5,0.0,0.0,0.0
20.790762901306152,0.6533203125,-1.6,-0.0,1.5,0.0,0.0,0.0
21.787870407104492,0.6044921875,0.0,-0.2,1.5,0.0,0.0,0.0
22.290910720825195,0.732421875,0.9,-0.5,1.5,0.0,0.0,0.0
22.781752824783325,0.732421875,1.3,-1.0,1.5,0.0,0.0,0.0
23.285818099975586,0.8486328125,-0.7,0.2,1.5,0.0,0.0,0.0
23.792086839675903,0.80078125,-1.6,0.6,1.5,0.0,0.0,0.0
24.282139778137207,0.873046875,0.2,1.6,1.5,0.0,0.0,0.0
24.78556776046753,0.86328125,1.2,0.1,1.5,0.0,0.0,0.0
25.293248891830444,0.9873046875,0.4,-0.5,1.5,0.0,0.0,0.0
25.293248891830444,0.9365234375,0.4,-0.5,1.5,0.0,0.0,0.0
26.28973698616028,0.9677734375,1.2,-0.0,1.5,0.0,0.0,0.0
26.79585289955139,0.9072265625,2.4,0.9,1.5,0.0,0.0,0.0
27.287746906280518,0.8759765625,0.8,-1.3,1.5,0.0,0.0,0.0
27.79431700706482,0.8984375,0.4,-1.0,1.5,0.0,0.0,0.0
28.28679323196411,0.958984375,0.0,-0.0,1.5,0.0,0.0,0.0
28.796022653579712,0.958984375,-0.4,0.6,1.5,0.0,0.0,0.0
29.287739038467407,1.076171875,-0.2,1.1,1.5,0.0,0.0,0.0
29.793907642364502,1.05078125,1.0,-0.6,1.5,0.0,0.0,0.0
30.286789417266846,1.021484375,-0.1,-1.2,1.5,0.0,0.0,0.0
30.784841537475586,1.091796875,-1.3,0.1,1.5,0.0,0.0,0.0
31.297317028045654,1.103515625,-0.8,0.6,1.5,0.0,0.0,0.0
31.801371574401855,1.095703125,-0.6,0.6,1.5,0.0,0.0,0.0
32.28935766220093,1.083984375,-1.4,1.5,1.5,0.0,0.0,0.0
32.78747773170471,1.05859375,1.1,-0.7,1.5,0.0,0.0,0.0
33.29010272026062,1.0400390625,1.1,-1.0,1.5,0.0,0.0,0.0
33.79673647880554,1.09375,-1.0,0.8,1.5,0.0,0.0,0.0
34.299622774124146,1.107421875,1.2,-0.6,1.5,0.0,0.0,0.0
34.80269503593445,1.126953125,1.0,-0.9,1.5,0.0,0.0,0.0
34.80269503593445,1.126953125,1.0,-0.9,1.5,0.0,0.0,0.0
34.80269503593445,1.1796875,1.0,-0.9,1.5,0.0,0.0,0.0
36.302289724349976,1.2255859375,-0.1,0.8,1.5,0.0,0.0,0.0
36.790212869644165,1.193359375,0.0,0.5,1.5,0.0,0.0,0.0
